date,geography_name,geography_code,school_type_group,Institution,subject_area,Subject,Number at grade A*.,Number at grade A.,Number at grade B.,Number at grade C.,Number at grade D.,Number at grade E.,Number at grade U.,q_grade_achieved,Total number of students,astar_a_grade_achieved,astar_b_grade_achieved,astar_c_grade_achieved,astar_d_grade_achieved,astar_e_grade_achieved,Percent achieving grade A*,perc_a_grade_achieved,perc_b_grade_achieved,perc_c_grade_achieved,perc_d_grade_achieved,perc_e_grade_achieved,Percent achieving grade A* - A,Percent achieving grade A* - B,Percent achieving grade A* - C,Percent achieving grade A* - D,Percent achieving grade A* - E
2021/22,Bradford,E08000032,State-funded institutions,All state-funded schools and colleges,Music,Total Music,0,1,5,1,2,0,0,0,9,1,6,7,9,9,0,11.11111,55.55556,11.11111,22.22222,0,11.11111,66.66667,77.77778,100,100
2021/22,Bradford,E08000032,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Engineering,1,0,0,3,0,0,0,0,4,1,1,4,4,4,25,0,0,75,0,0,25,25,100,100,100
2021/22,Bradford,E08000032,State-funded institutions,All state-funded schools and colleges,Science -Chemistry,Total Chemistry,31,89,94,90,52,34,13,0,403,120,214,304,356,390,7.69231,22.08437,23.32506,22.33251,12.90323,8.43672,29.77667,53.10174,75.43424,88.33747,96.77419
2021/22,Bradford,E08000032,State-funded institutions,All state-funded schools and colleges,Maths,Total Maths,80,75,92,73,80,48,17,0,465,155,247,320,400,448,17.2043,16.12903,19.78495,15.69892,17.2043,10.32258,33.33333,53.11828,68.8172,86.02151,96.34409
2021/22,Bradford,E08000032,State-funded institutions,All state-funded schools and colleges,Home Economics,Home Economics (Food),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Bradford,E08000032,State-funded institutions,All state-funded schools and colleges,History,Total History,10,48,82,69,21,7,1,0,238,58,140,209,230,237,4.20168,20.16807,34.45378,28.9916,8.82353,2.94118,24.36975,58.82353,87.81513,96.63866,99.57983
2021/22,Bradford,E08000032,State-funded institutions,All state-funded schools and colleges,Maths,Maths,80,75,92,73,80,48,17,0,465,155,247,320,400,448,17.2043,16.12903,19.78495,15.69892,17.2043,10.32258,33.33333,53.11828,68.8172,86.02151,96.34409
2021/22,Bradford,E08000032,State-funded institutions,All state-funded schools and colleges,Accounting and Finance,Total Accounting and finance,2,3,6,6,7,1,0,0,25,5,11,17,24,25,8,12,24,24,28,4,20,44,68,96,100
2021/22,Bradford,E08000032,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Product Design,2,7,10,16,15,4,7,0,61,9,19,35,50,54,3.27869,11.47541,16.39344,26.22951,24.59016,6.55738,14.7541,31.14754,57.37705,81.96721,88.52459
2021/22,Bradford,E08000032,State-funded institutions,All state-funded schools and colleges,Religious Studies,Total Religious Studies,8,25,31,34,10,2,2,0,112,33,64,98,108,110,7.14286,22.32143,27.67857,30.35714,8.92857,1.78571,29.46429,57.14286,87.5,96.42857,98.21429
2021/22,Bradford,E08000032,State-funded institutions,All state-funded schools and colleges,Science - other,Total Other Sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Bradford,E08000032,State-funded institutions,All state-funded schools and colleges,Maths - Further,Total Further Mathematics,18,8,11,5,1,1,0,0,44,26,37,42,43,44,40.90909,18.18182,25,11.36364,2.27273,2.27273,59.09091,84.09091,95.45455,97.72727,100
2021/22,Bradford,E08000032,State-funded institutions,All state-funded schools and colleges,ICT,Total ICT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Bradford,E08000032,State-funded institutions,All state-funded schools and colleges,Classical studies,Ancient History,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Bradford,E08000032,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Russian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Bradford,E08000032,State-funded institutions,All state-funded schools and colleges,Modern languages,Total Modern languages including Other,13,16,10,10,2,0,0,0,51,29,39,49,51,51,25.4902,31.37255,19.60784,19.60784,3.92157,0,56.86275,76.47059,96.07843,100,100
2021/22,Bradford,E08000032,State-funded institutions,All state-funded schools and colleges,English,English language & literature,4,12,35,39,10,4,1,0,105,16,51,90,100,104,3.80952,11.42857,33.33333,37.14286,9.52381,3.80952,15.2381,48.57143,85.71429,95.2381,99.04762
2021/22,Bradford,E08000032,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Irish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Bradford,E08000032,State-funded institutions,All state-funded schools and colleges,Physical Education,Total Physical Education,1,1,10,16,17,6,5,0,56,2,12,28,45,51,1.78571,1.78571,17.85714,28.57143,30.35714,10.71429,3.57143,21.42857,50,80.35714,91.07143
2021/22,Bradford,E08000032,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Textiles Technology,2,5,2,1,5,0,0,0,15,7,9,10,15,15,13.33333,33.33333,13.33333,6.66667,33.33333,0,46.66667,60,66.66667,100,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Turkish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Economics,Total Economics,8,23,23,25,13,3,1,0,96,31,54,79,92,95,8.33333,23.95833,23.95833,26.04167,13.54167,3.125,32.29167,56.25,82.29167,95.83333,98.95833
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Urdu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Arabic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Modern languages,Spanish,5,5,4,0,0,0,0,0,14,10,14,14,14,14,35.71429,35.71429,28.57143,0,0,0,71.42857,100,100,100,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Music,Music Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Sociology,Total Sociology,4,24,15,22,10,3,0,0,78,28,43,65,75,78,5.12821,30.76923,19.23077,28.20513,12.82051,3.84615,35.89744,55.12821,83.33333,96.15385,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Art & Design,Fine Art,1,3,5,1,2,0,0,0,12,4,9,10,12,12,8.33333,25,41.66667,8.33333,16.66667,0,33.33333,75,83.33333,100,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Italian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Modern Greek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Arts,Media/Film/Tv Studies,2,8,7,12,1,0,0,0,30,10,17,29,30,30,6.66667,26.66667,23.33333,40,3.33333,0,33.33333,56.66667,96.66667,100,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Art & Design,Graphics,1,0,0,0,0,0,0,0,1,1,1,1,1,1,100,0,0,0,0,0,100,100,100,100,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Japanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Art & Design,3d Studies,1,2,11,3,0,0,0,0,17,3,14,17,17,17,5.88235,11.76471,64.70588,17.64706,0,0,17.64706,82.35294,100,100,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,All facilitating subjects,Total facilitating subjects,74,118,130,86,81,48,9,0,546,192,322,408,489,537,13.55311,21.61172,23.80952,15.75092,14.83516,8.79121,35.16484,58.97436,74.72527,89.56044,98.35165
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Polish,2,0,0,0,0,0,0,0,2,2,2,2,2,2,100,0,0,0,0,0,100,100,100,100,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Art & Design,Photography,5,7,23,20,0,1,0,0,56,12,35,55,55,56,8.92857,12.5,41.07143,35.71429,0,1.78571,21.42857,62.5,98.21429,98.21429,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Art & Design,Art and design,5,6,21,22,3,0,0,0,57,11,32,54,57,57,8.77193,10.52632,36.84211,38.59649,5.26316,0,19.29825,56.14035,94.73684,100,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Maths,Mathematics (Statistics),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,All STEM subjects,Total STEM subjects,47,73,66,66,68,48,9,0,377,120,186,252,320,368,12.46684,19.3634,17.50663,17.50663,18.03714,12.7321,31.83024,49.33687,66.8435,84.88064,97.61273
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Modern Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Art & Design,Textiles,1,2,1,1,1,0,0,0,6,3,4,5,6,6,16.66667,33.33333,16.66667,16.66667,16.66667,0,50,66.66667,83.33333,100,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,English,English language,2,12,29,19,13,3,2,0,80,14,43,62,75,78,2.5,15,36.25,23.75,16.25,3.75,17.5,53.75,77.5,93.75,97.5
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Business Studies,Total Business Studies,11,20,37,24,6,4,1,0,103,31,68,92,98,102,10.67961,19.41748,35.92233,23.30097,5.82524,3.8835,30.09709,66.01942,89.32039,95.14563,99.02913
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,All subjects,Total subjects,127,183,210,166,83,37,6,0,812,310,520,686,769,806,15.64039,22.53695,25.86207,20.44335,10.22167,4.55665,38.17734,64.03941,84.48276,94.70443,99.26108
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Music,Music,0,1,1,1,1,0,0,0,4,1,2,3,4,4,0,25,25,25,25,0,25,50,75,100,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Bengali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Logic/Philosophy,Total Logic/ Philosophy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Art & Design,Critical Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Art & Design,Total Art & Design,14,19,56,41,5,1,0,0,136,33,89,130,135,136,10.29412,13.97059,41.17647,30.14706,3.67647,0.73529,24.26471,65.44118,95.58824,99.26471,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Science - other,Electronics,1,0,1,2,2,0,0,0,6,1,2,4,6,6,16.66667,0,16.66667,33.33333,33.33333,0,16.66667,33.33333,66.66667,100,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Science -Biology,Total Biology,16,32,43,35,45,31,4,0,206,48,91,126,171,202,7.76699,15.53398,20.87379,16.99029,21.84466,15.04854,23.30097,44.17476,61.16505,83.00971,98.05825
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Arts,Drama & Theatre Studies,1,1,1,1,1,0,0,0,5,2,3,4,5,5,20,20,20,20,20,0,40,60,80,100,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Geography,Geography,5,24,31,22,14,4,0,0,100,29,60,82,96,100,5,24,31,22,14,4,29,60,82,96,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Arts,Total Arts,3,8,8,16,2,0,0,0,37,11,19,35,37,37,8.10811,21.62162,21.62162,43.24324,5.40541,0,29.72973,51.35135,94.59459,100,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Classical studies,Other Classical Languages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,English,Total English,14,30,53,32,19,4,2,0,154,44,97,129,148,152,9.09091,19.48052,34.41558,20.77922,12.33766,2.5974,28.57143,62.98701,83.76623,96.1039,98.7013
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Classical studies,Classical Civilisation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Science - other,Geology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Classical studies,Total Classical studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Persian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,General studies,Total General studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Classical studies,Classical Greek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Punjabi,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,100,0,0,0,0,100,100,100,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Design and technology,Total D&T,5,4,5,2,3,2,0,0,21,9,14,16,19,21,23.80952,19.04762,23.80952,9.52381,14.28571,9.52381,42.85714,66.66667,76.19048,90.47619,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Geography,Total Geography,5,24,31,22,14,4,0,0,100,29,60,82,96,100,5,24,31,22,14,4,29,60,82,96,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,English,English literature,13,18,28,15,6,1,0,0,81,31,59,74,80,81,16.04938,22.22222,34.5679,18.51852,7.40741,1.23457,38.2716,72.83951,91.35802,98.76543,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Government and politics,Total Government and Politics,0,11,19,10,9,3,0,0,52,11,30,40,49,52,0,21.15385,36.53846,19.23077,17.30769,5.76923,21.15385,57.69231,76.92308,94.23077,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Physical Education,Dance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Science -Physics,Total Physics,13,18,19,11,7,1,0,0,69,31,50,61,68,69,18.84058,26.08696,27.53623,15.94203,10.14493,1.44928,44.92754,72.46377,88.4058,98.55072,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Home Economics,Total Home Economics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Science - other,Environmental Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Gujarati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Design and technology,Design & Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Computer Science,Total Computer Science,8,7,4,7,8,3,1,0,38,15,19,26,34,37,21.05263,18.42105,10.52632,18.42105,21.05263,7.89474,39.47368,50,68.42105,89.47368,97.36842
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Modern languages,German,3,4,2,0,0,1,0,0,10,7,9,9,9,10,30,40,20,0,0,10,70,90,90,90,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Classical studies,Latin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Physical Education,Physical Education/Sports Studies,4,3,3,8,1,0,2,0,21,7,10,18,19,19,19.04762,14.28571,14.28571,38.09524,4.7619,0,33.33333,47.61905,85.71429,90.47619,90.47619
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Arts,Film Studies,0,0,2,5,1,0,0,0,8,0,2,7,8,8,0,0,25,62.5,12.5,0,0,25,87.5,100,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Portuguese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Total Other Modern Languages,2,0,1,0,0,0,0,0,3,2,3,3,3,3,66.66667,0,33.33333,0,0,0,66.66667,100,100,100,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Law,Total Law,0,1,6,3,0,0,0,0,10,1,7,10,10,10,0,10,60,30,0,0,10,70,100,100,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Art & Design,History of Art,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Modern languages,French,2,7,4,3,0,1,1,0,18,9,13,16,16,17,11.11111,38.88889,22.22222,16.66667,0,5.55556,50,72.22222,88.88889,88.88889,94.44444
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Psychology,Total Psychology,21,35,57,57,50,10,1,0,231,56,113,170,220,230,9.09091,15.15152,24.67532,24.67532,21.64502,4.329,24.24242,48.91775,73.59307,95.2381,99.5671
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Music,Total Music,0,1,1,1,1,0,0,0,4,1,2,3,4,4,0,25,25,25,25,0,25,50,75,100,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Science -Chemistry,Total Chemistry,17,31,30,26,30,23,6,0,163,48,78,104,134,157,10.42945,19.0184,18.40491,15.95092,18.40491,14.11043,29.44785,47.85276,63.80368,82.20859,96.31902
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Maths,Total Maths,29,44,33,30,34,32,4,0,206,73,106,136,170,202,14.07767,21.35922,16.01942,14.56311,16.50485,15.53398,35.43689,51.45631,66.01942,82.52427,98.05825
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Home Economics,Home Economics (Food),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,History,Total History,7,19,32,18,9,5,0,0,90,26,58,76,85,90,7.77778,21.11111,35.55556,20,10,5.55556,28.88889,64.44444,84.44444,94.44444,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Maths,Maths,29,44,33,30,34,32,4,0,206,73,106,136,170,202,14.07767,21.35922,16.01942,14.56311,16.50485,15.53398,35.43689,51.45631,66.01942,82.52427,98.05825
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Accounting and Finance,Total Accounting and finance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Product Design,5,4,5,2,3,2,0,0,21,9,14,16,19,21,23.80952,19.04762,23.80952,9.52381,14.28571,9.52381,42.85714,66.66667,76.19048,90.47619,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Religious Studies,Total Religious Studies,4,5,19,10,5,2,0,0,45,9,28,38,43,45,8.88889,11.11111,42.22222,22.22222,11.11111,4.44444,20,62.22222,84.44444,95.55556,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Science - other,Total Other Sciences,1,0,1,2,2,0,0,0,6,1,2,4,6,6,16.66667,0,16.66667,33.33333,33.33333,0,16.66667,33.33333,66.66667,100,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Maths - Further,Total Further Mathematics,6,5,3,3,2,0,0,0,19,11,14,17,19,19,31.57895,26.31579,15.78947,15.78947,10.52632,0,57.89474,73.68421,89.47368,100,100
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,ICT,Total ICT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Classical studies,Ancient History,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Russian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Modern languages,Total Modern languages including Other,10,14,11,3,0,2,1,0,41,24,35,38,38,40,24.39024,34.14634,26.82927,7.31707,0,4.87805,58.53659,85.36585,92.68293,92.68293,97.56098
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,English,English language & literature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Irish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Physical Education,Total Physical Education,4,3,3,8,1,0,2,0,21,7,10,18,19,19,19.04762,14.28571,14.28571,38.09524,4.7619,0,33.33333,47.61905,85.71429,90.47619,90.47619
2021/22,Calderdale,E08000033,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Textiles Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Kirklees,E08000034,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Turkish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Kirklees,E08000034,State-funded institutions,All state-funded schools and colleges,Economics,Total Economics,33,70,114,78,27,12,4,0,338,103,217,295,322,334,9.76331,20.71006,33.72781,23.07692,7.98817,3.5503,30.47337,64.20118,87.27811,95.26627,98.81657
2021/22,Kirklees,E08000034,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Urdu,0,6,4,2,0,0,0,0,12,6,10,12,12,12,0,50,33.33333,16.66667,0,0,50,83.33333,100,100,100
2021/22,Kirklees,E08000034,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Arabic,1,0,0,0,0,0,0,0,1,1,1,1,1,1,100,0,0,0,0,0,100,100,100,100,100
2021/22,Kirklees,E08000034,State-funded institutions,All state-funded schools and colleges,Modern languages,Spanish,9,19,22,13,7,1,1,0,72,28,50,63,70,71,12.5,26.38889,30.55556,18.05556,9.72222,1.38889,38.88889,69.44444,87.5,97.22222,98.61111
2021/22,Kirklees,E08000034,State-funded institutions,All state-funded schools and colleges,Music,Music Technology,6,6,5,1,2,0,0,0,20,12,17,18,20,20,30,30,25,5,10,0,60,85,90,100,100
2021/22,Kirklees,E08000034,State-funded institutions,All state-funded schools and colleges,Sociology,Total Sociology,41,85,117,83,39,17,1,0,383,126,243,326,365,382,10.70496,22.19321,30.5483,21.67102,10.18277,4.43864,32.89817,63.44648,85.11749,95.30026,99.7389
2021/22,Kirklees,E08000034,State-funded institutions,All state-funded schools and colleges,Art & Design,Fine Art,1,10,30,23,9,0,0,0,73,11,41,64,73,73,1.36986,13.69863,41.09589,31.50685,12.32877,0,15.06849,56.16438,87.67123,100,100
2021/22,Kirklees,E08000034,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Italian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021/22,Kirklees,E08000034,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Modern Greek,1,0,0,0,0,0,0,0,1,1,1,1,1,1,100,0,0,0,0,0,100,100,100,100,100
2021/22,Kirklees,E08000034,State-funded institutions,All state-funded schools and colleges,Arts,Media/Film/Tv Studies,0,8,33,30,12,7,0,0,90,8,41,71,83,90,0,8.88889,36.66667,33.33333,13.33333,7.77778,8.88889,45.55556,78.88889,92.22222,100
2021/22,Kirklees,E08000034,State-funded institutions,All state-funded schools and colleges,Art & Design,Graphics,1,4,22,18,4,0,0,0,49,5,27,45,49,49,2.04082,8.16327,44.89796,36.73469,8.16327,0,10.20408,55.10204,91.83673,100,100
