date,geography_name,geography_code,school_type_group,Institution,subject_area,Subject,Number at grade A*.,Number at grade A.,Number at grade B.,Number at grade C.,Number at grade D.,Number at grade E.,Number at grade U.,q_grade_achieved,Total number of students,astar_a_grade_achieved,astar_b_grade_achieved,astar_c_grade_achieved,astar_d_grade_achieved,astar_e_grade_achieved,Percent achieving grade A*,perc_a_grade_achieved,perc_b_grade_achieved,perc_c_grade_achieved,perc_d_grade_achieved,perc_e_grade_achieved,Percent achieving grade A* - A,Percent achieving grade A* - B,Percent achieving grade A* - C,Percent achieving grade A* - D,Percent achieving grade A* - E
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Geography,Total Geography,2,14,31,20,6,2,0,0,75,16,47,67,73,75,2.66667,18.66667,41.33333,26.66667,8,2.66667,21.33333,62.66667,89.33333,97.33333,100
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Geography,Geography,2,14,31,20,6,2,0,0,75,16,47,67,73,75,2.66667,18.66667,41.33333,26.66667,8,2.66667,21.33333,62.66667,89.33333,97.33333,100
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Art & Design,Textiles,6,7,9,3,1,0,0,0,26,13,22,25,26,26,23.07692,26.92308,34.61538,11.53846,3.84615,0,50,84.61538,96.15385,100,100
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Physical Education,Dance,14,32,41,6,2,0,0,0,95,46,87,93,95,95,14.73684,33.68421,43.15789,6.31579,2.10526,0,48.42105,91.57895,97.89474,100,100
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Art & Design,3d Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Modern languages,French,4,14,6,8,1,0,0,0,33,18,24,32,33,33,12.12121,42.42424,18.18182,24.24242,3.0303,0,54.54545,72.72727,96.9697,100,100
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Modern languages - other,Japanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Modern languages - other,Bengali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Design and technology,D&T Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Home Economics,Home Economics (Food),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Art & Design,Total Art & Design,38,55,54,29,5,0,0,0,181,93,147,176,181,181,20.99448,30.38674,29.83425,16.0221,2.76243,0,51.38122,81.21547,97.23757,100,100
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Art & Design,Photography,12,31,31,20,5,0,0,0,99,43,74,94,99,99,12.12121,31.31313,31.31313,20.20202,5.05051,0,43.43434,74.74747,94.94949,100,100
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,History,Total History,8,27,49,37,8,1,0,0,130,35,84,121,129,130,6.15385,20.76923,37.69231,28.46154,6.15385,0.76923,26.92308,64.61538,93.07692,99.23077,100
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Arts,Creative Writing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Art & Design,History of Art,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Arts,Total Arts,11,41,78,44,2,1,0,0,177,52,130,174,176,177,6.21469,23.16384,44.0678,24.85876,1.12994,0.56497,29.37853,73.44633,98.30508,99.43503,100
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Government and politics,Total Government and Politics,3,12,11,10,7,2,0,0,45,15,26,36,43,45,6.66667,26.66667,24.44444,22.22222,15.55556,4.44444,33.33333,57.77778,80,95.55556,100
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Science - other,Total Other Sciences,0,6,1,3,2,0,0,0,12,6,7,10,12,12,0,50,8.33333,25,16.66667,0,50,58.33333,83.33333,100,100
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Modern languages,Total Modern languages including Other,9,22,12,9,1,0,0,0,53,31,43,52,53,53,16.98113,41.50943,22.64151,16.98113,1.88679,0,58.49057,81.13208,98.11321,100,100
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Science - other,Geology,0,6,1,3,2,0,0,0,12,6,7,10,12,12,0,50,8.33333,25,16.66667,0,50,58.33333,83.33333,100,100
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Classical studies,Total Classical studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Modern languages - other,Gujarati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Modern languages - other,Irish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Art & Design,Critical Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Maths,Total Maths,54,82,41,49,21,19,4,0,270,136,177,226,247,266,20,30.37037,15.18519,18.14815,7.77778,7.03704,50.37037,65.55556,83.7037,91.48148,98.51852
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Physical Education,Total Physical Education,17,48,63,23,9,1,0,0,161,65,128,151,160,161,10.55901,29.81366,39.13043,14.28571,5.59006,0.62112,40.37267,79.50311,93.78882,99.37888,100
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Modern languages,German,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Design and technology,D&T Product Design,1,2,4,2,0,0,0,0,9,3,7,9,9,9,11.11111,22.22222,44.44444,22.22222,0,0,33.33333,77.77778,100,100,100
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Modern languages - other,Total Other Modern Languages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,ICT,Total ICT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Classical studies,Ancient History,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,General studies,General Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,Wakefield,E08000036,State-funded institutions,All state-funded schools,Accounting and Finance,Total Accounting and finance,5,9,12,16,5,2,0,0,49,14,26,42,47,49,10.20408,18.36735,24.4898,32.65306,10.20408,4.08163,28.57143,53.06122,85.71429,95.91837,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Science - other,Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,All subjects,Total subjects,633,706,593,365,142,46,5,0,2490,1339,1932,2297,2439,2485,25.42169,28.35341,23.81526,14.65863,5.70281,1.84739,53.7751,77.59036,92.249,97.95181,99.7992
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Music,Music,10,16,3,9,0,0,0,0,38,26,29,38,38,38,26.31579,42.10526,7.89474,23.68421,0,0,68.42105,76.31579,100,100,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Economics,Total Economics,36,63,77,51,16,7,0,0,250,99,176,227,243,250,14.4,25.2,30.8,20.4,6.4,2.8,39.6,70.4,90.8,97.2,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Modern languages,Spanish,11,25,17,11,6,0,0,0,70,36,53,64,70,70,15.71429,35.71429,24.28571,15.71429,8.57143,0,51.42857,75.71429,91.42857,100,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Modern Greek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,English,English language,15,35,52,56,24,5,0,0,187,50,102,158,182,187,8.02139,18.71658,27.80749,29.94652,12.83422,2.6738,26.73797,54.54545,84.49198,97.3262,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Citizenship studies,Total Citizenship studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Maths,Maths,196,227,156,88,76,36,9,0,788,423,579,667,743,779,24.8731,28.80711,19.79695,11.16751,9.64467,4.56853,53.6802,73.47716,84.64467,94.28934,98.85787
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Turkish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Modern Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Art & Design,Art and design,8,13,12,9,2,1,0,0,45,21,33,42,44,45,17.77778,28.88889,26.66667,20,4.44444,2.22222,46.66667,73.33333,93.33333,97.77778,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Sociology,Total Sociology,20,49,90,72,36,9,2,0,278,69,159,231,267,276,7.19424,17.6259,32.3741,25.89928,12.94964,3.23741,24.82014,57.19424,83.09353,96.04317,99.28058
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Maths - Further,Total Further Mathematics,61,39,20,13,5,1,0,0,139,100,120,133,138,139,43.88489,28.05755,14.38849,9.35252,3.59712,0.71942,71.94245,86.33094,95.68345,99.28058,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Urdu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Arts,Communication Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,All facilitating subjects,Total facilitating subjects,419,505,448,344,147,61,9,0,1933,924,1372,1716,1863,1924,21.67615,26.12519,23.17641,17.79617,7.60476,3.15572,47.80135,70.97775,88.77393,96.37869,99.5344
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Persian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,English,English language & literature,1,0,8,3,3,1,0,0,16,1,9,12,15,16,6.25,0,50,18.75,18.75,6.25,6.25,56.25,75,93.75,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Music,Total Music,11,19,6,9,1,0,0,0,46,30,36,45,46,46,23.91304,41.30435,13.04348,19.56522,2.17391,0,65.21739,78.26087,97.82609,100,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Punjabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Maths,Mathematics (Statistics),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Arts,Drama & Theatre Studies,10,25,11,7,1,0,0,0,54,35,46,53,54,54,18.51852,46.2963,20.37037,12.96296,1.85185,0,64.81481,85.18519,98.14815,100,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,English,English literature,67,71,71,68,22,3,1,0,303,138,209,277,299,302,22.11221,23.43234,23.43234,22.44224,7.26073,0.9901,45.54455,68.9769,91.41914,98.67987,99.66997
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Italian,1,1,1,0,0,0,0,0,3,2,3,3,3,3,33.33333,33.33333,33.33333,0,0,0,66.66667,100,100,100,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Classical studies,Other Classical Languages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Arts,Media/Film/Tv Studies,11,17,44,33,15,4,0,0,124,28,72,105,120,124,8.87097,13.70968,35.48387,26.6129,12.09677,3.22581,22.58065,58.06452,84.67742,96.77419,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Systems & Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Science - other,Environmental Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Archaeology,Total Archaeology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Computer Science,Total Computer Science,17,32,24,15,16,6,1,0,111,49,73,88,104,110,15.31532,28.82883,21.62162,13.51351,14.41441,5.40541,44.14414,65.76577,79.27928,93.69369,99.0991
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Design and technology,Design & Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Music,Music Technology,1,3,3,1,2,0,0,0,10,4,7,8,10,10,10,30,30,10,20,0,40,70,80,100,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Classical studies,Latin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Science -Biology,Total Biology,82,153,135,113,73,30,4,0,590,235,370,483,556,586,13.89831,25.9322,22.88136,19.15254,12.37288,5.08475,39.83051,62.71186,81.86441,94.23729,99.32203
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,All STEM subjects,Total STEM subjects,281,332,267,181,130,61,11,0,1263,613,880,1061,1191,1252,22.24861,26.28662,21.14014,14.33096,10.29295,4.82977,48.53523,69.67538,84.00633,94.29929,99.12906
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Arts,Film Studies,3,3,3,3,0,0,0,0,12,6,9,12,12,12,25,25,25,25,0,0,50,75,100,100,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Portuguese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Arabic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Business Studies,Total Business Studies,30,67,94,78,32,25,6,0,332,97,191,269,301,326,9.03614,20.18072,28.31325,23.49398,9.63855,7.53012,29.21687,57.53012,81.0241,90.66265,98.19277
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Science -Physics,Total Physics,88,115,93,60,28,23,0,0,407,203,296,356,384,407,21.62162,28.25553,22.85012,14.74201,6.87961,5.65111,49.87715,72.72727,87.46929,94.34889,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Psychology,Total Psychology,66,160,181,152,79,33,2,0,673,226,407,559,638,671,9.80684,23.77415,26.8945,22.58544,11.73848,4.90342,33.58098,60.47548,83.06092,94.79941,99.70282
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Art & Design,Graphics,11,17,14,12,2,0,0,0,56,28,42,54,56,56,19.64286,30.35714,25,21.42857,3.57143,0,50,75,96.42857,100,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Logic/Philosophy,Total Logic/ Philosophy,1,4,6,1,2,0,0,0,14,5,11,12,14,14,7.14286,28.57143,42.85714,7.14286,14.28571,0,35.71429,78.57143,85.71429,100,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Science -Chemistry,Total Chemistry,97,132,116,89,55,24,5,0,518,229,345,434,489,513,18.72587,25.48263,22.39382,17.18147,10.61776,4.6332,44.20849,66.60232,83.78378,94.40154,99.03475
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Polish,1,1,0,0,0,0,0,0,2,2,2,2,2,2,50,50,0,0,0,0,100,100,100,100,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Food Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Maths,Use of mathematics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Design and technology,Total D&T,18,15,24,26,14,2,0,0,99,33,57,83,97,99,18.18182,15.15152,24.24242,26.26263,14.14141,2.0202,33.33333,57.57576,83.83838,97.9798,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Art & Design,Fine Art,42,40,31,21,4,2,0,0,140,82,113,134,138,140,30,28.57143,22.14286,15,2.85714,1.42857,58.57143,80.71429,95.71429,98.57143,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Law,Total Law,6,10,17,13,4,8,0,0,58,16,33,46,50,58,10.34483,17.24138,29.31034,22.41379,6.89655,13.7931,27.58621,56.89655,79.31034,86.2069,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Religious Studies,Total Religious Studies,27,50,40,28,12,8,0,0,165,77,117,145,157,165,16.36364,30.30303,24.24242,16.9697,7.27273,4.84848,46.66667,70.90909,87.87879,95.15152,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,English,Total English,80,101,124,122,47,9,1,0,484,181,305,427,474,483,16.52893,20.86777,25.61983,25.20661,9.71074,1.8595,37.39669,63.01653,88.22314,97.93388,99.79339
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Classical studies,Classical Civilisation,2,5,4,3,0,0,0,0,14,7,11,14,14,14,14.28571,35.71429,28.57143,21.42857,0,0,50,78.57143,100,100,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Home Economics,Total Home Economics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Maths,Mathematics (Pure),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Russian,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,100,0,0,0,0,100,100,100,100,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,General studies,Total General studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Classical studies,Classical Greek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Anthropology,Total Anthropology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Textiles Technology,1,2,3,0,0,0,0,0,6,3,6,6,6,6,16.66667,33.33333,50,0,0,0,50,100,100,100,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Physical Education,Physical Education/Sports Studies,8,20,26,19,6,1,0,0,80,28,54,73,79,80,10,25,32.5,23.75,7.5,1.25,35,67.5,91.25,98.75,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Geography,Total Geography,45,128,130,105,33,12,0,0,453,173,303,408,441,453,9.93377,28.25607,28.69757,23.17881,7.28477,2.64901,38.18985,66.88742,90.06623,97.35099,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Geography,Geography,45,128,130,105,33,12,0,0,453,173,303,408,441,453,9.93377,28.25607,28.69757,23.17881,7.28477,2.64901,38.18985,66.88742,90.06623,97.35099,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Art & Design,Textiles,5,7,3,1,2,0,0,0,18,12,15,16,18,18,27.77778,38.88889,16.66667,5.55556,11.11111,0,66.66667,83.33333,88.88889,100,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Physical Education,Dance,1,4,4,3,0,0,0,0,12,5,9,12,12,12,8.33333,33.33333,33.33333,25,0,0,41.66667,75,100,100,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Art & Design,3d Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Modern languages,French,18,29,16,10,7,2,1,0,83,47,63,73,80,82,21.68675,34.93976,19.27711,12.04819,8.43373,2.40964,56.62651,75.90361,87.95181,96.38554,98.79518
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Japanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Bengali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Engineering,2,3,0,1,0,0,0,0,6,5,5,6,6,6,33.33333,50,0,16.66667,0,0,83.33333,83.33333,100,100,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Home Economics,Home Economics (Food),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Art & Design,Total Art & Design,79,93,69,53,9,3,1,0,307,172,241,294,303,306,25.7329,30.29316,22.47557,17.26384,2.9316,0.9772,56.02606,78.50163,95.76547,98.69707,99.67427
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Art & Design,Photography,14,24,22,19,3,0,1,0,83,38,60,79,82,82,16.86747,28.91566,26.50602,22.89157,3.61446,0,45.78313,72.28916,95.18072,98.79518,98.79518
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,History,Total History,69,107,121,96,28,8,0,0,429,176,297,393,421,429,16.08392,24.94172,28.20513,22.37762,6.52681,1.8648,41.02564,69.23077,91.60839,98.1352,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Arts,Creative Writing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Art & Design,History of Art,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Arts,Total Arts,23,44,55,43,15,4,0,0,184,67,122,165,180,184,12.5,23.91304,29.8913,23.36957,8.15217,2.17391,36.41304,66.30435,89.67391,97.82609,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Government and politics,Total Government and Politics,23,32,48,26,8,1,0,0,138,55,103,129,137,138,16.66667,23.18841,34.78261,18.84058,5.7971,0.72464,39.85507,74.63768,93.47826,99.27536,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Science - other,Total Other Sciences,0,0,2,3,1,0,0,0,6,0,2,5,6,6,0,0,33.33333,50,16.66667,0,0,33.33333,83.33333,100,100
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Modern languages,Total Modern languages including Other,33,64,37,23,15,1,1,0,174,97,134,157,172,173,18.96552,36.78161,21.26437,13.21839,8.62069,0.57471,55.74713,77.01149,90.22989,98.85057,99.42529
2020/21,North Yorkshire,E10000023,State-funded institutions,All state-funded schools and colleges,Science - other,Geology,0,0,2,3,1,0,0,0,6,0,2,5,6,6,0,0,33.33333,50,16.66667,0,0,33.33333,83.33333,100,100
