LA,Thing,Count
Scarborough,Loading And Unloading,10
Scarborough,Self-Discipline,10
Scarborough,Forecasting,9
Scarborough,Scheduling,9
Scarborough,Microsoft PowerPoint,9
Scarborough,Influencing Skills,9
Scarborough,Adaptability,9
Scarborough,Assertiveness,9
Scarborough,Troubleshooting (Problem Solving),9
Scarborough,Socialization,8
Scarborough,Analytical Skills,8
Scarborough,Business Administration,8
Scarborough,Reservations,8
Scarborough,Decision Making,8
Scarborough,Aesthetics,8
Scarborough,Packaging And Labeling,7
Scarborough,Telephone Skills,7
Scarborough,Quick Learning,6
Scarborough,Taking Messages,6
Scarborough,Tenacity,6
Scarborough,Valid Driver's License,6
Scarborough,Telecommuting,6
Scarborough,Curiosity,6
Scarborough,Creativity,5
Scarborough,Quality Control,5
Scarborough,Quality Assurance,5
Scarborough,Listening Skills,5
Scarborough,Non-Verbal Communication,5
Scarborough,Supervision,4
Scarborough,Information Gathering,4
Scarborough,Sign Languages,4
Scarborough,Compassion,4
Scarborough,Advising,4
Scarborough,Sorting,3
Selby,Management,3234
Selby,Honesty,1305
Selby,Customer Service,1011
Selby,Communications,534
Selby,Problem Solving,416
Selby,Cleanliness,370
Selby,Planning,202
Selby,Enthusiasm,197
Selby,Detail Oriented,195
Selby,Interpersonal Communications,191
Selby,Mathematics,177
Selby,English Language,169
Selby,Sales,168
Selby,Time Management,137
Selby,Innovation,137
Selby,Professionalism,131
Selby,Analytical Skills,129
Selby,Self-Motivation,112
Selby,Microsoft Office,101
Selby,Teamwork,96
Selby,Microsoft Excel,93
Selby,Operations,92
Selby,Leadership,89
Selby,Coaching,86
Selby,Teaching,72
Selby,Computer Literacy,71
Selby,Microsoft Outlook,70
Selby,Reservations,70
Selby,Reliability,67
Selby,Research,63
Selby,Professional Networking,62
Selby,Verbal Communication Skills,58
Selby,Influencing Skills,57
Selby,Mentorship,56
Selby,Forecasting,56
Selby,Strong Work Ethic,55
Selby,Multitasking,53
Selby,Filing,51
Selby,Presentations,50
Selby,Administrative Functions,47
Selby,Empathy,46
Selby,Governance,37
Selby,Timelines,33
Selby,Writing,33
Selby,Willingness To Learn,31
Selby,Safety Assurance,29
Selby,Fine Motor Skills,29
Selby,Financial Acumen,29
Selby,Positivity,28
Selby,Packaging And Labeling,28
Selby,Quick Learning,25
Selby,Coordinating,25
Selby,Resilience,25
Selby,Relationship Building,24
Selby,Loading And Unloading,23
Selby,Quality Assurance,23
Selby,Lifting Ability,23
Selby,Budgeting,23
Selby,Consultative Approaches,23
Selby,Business Administration,22
Selby,Ability To Meet Deadlines,22
Selby,Accountability,22
Selby,Troubleshooting (Problem Solving),20
Selby,Social Media,19
Selby,Relationship Management,19
Selby,Rapport Building,19
Selby,Motivational Skills,18
Selby,Report Writing,17
Selby,Confident Communicator,17
Selby,Concision,17
Selby,Support Colleagues,17
Selby,Prioritization,16
Selby,Energetic,16
Selby,Spreadsheets,15
Selby,Training And Development,15
Selby,Record Keeping,15
Selby,Adaptability,15
Selby,Grammar,15
Selby,Intellectual Curiosity,15
Selby,Curiosity,15
Selby,Microsoft Word,14
Selby,Negotiation,14
Selby,Sorting,13
Selby,Persuasive Communication,13
Selby,Decision Making,13
Selby,Spanish Language,13
Selby,German Language,13
Selby,French Language,13
Selby,Patience,12
Selby,First Aid,11
Selby,Collaboration,11
Selby,Literacy,11
Selby,Persistence,11
Selby,Investigation,10
Selby,Information Technology,10
Selby,Team Leadership,9
Selby,Punctuality,9
Selby,Arithmetic,9
Selby,Creative Thinking,9
Selby,Microsoft PowerPoint,8
Wakefield,Communications,15044
Wakefield,Management,11609
Wakefield,Teaching,9784
Wakefield,Customer Service,7002
Wakefield,Sales,5213
Wakefield,Leadership,4986
Wakefield,Planning,4838
Wakefield,Self-Motivation,4783
Wakefield,Detail Oriented,3862
Wakefield,Enthusiasm,3330
Wakefield,Mentorship,2696
Wakefield,Interpersonal Communications,2694
Wakefield,Budgeting,2622
Wakefield,Mathematics,2522
Wakefield,Innovation,2211
Wakefield,Microsoft Office,1921
Wakefield,Time Management,1698
Wakefield,Problem Solving,1690
Wakefield,Microsoft Excel,1672
Wakefield,Operations,1628
Wakefield,Verbal Communication Skills,1602
Wakefield,Training And Development,1541
Wakefield,Computer Literacy,1489
Wakefield,Needs Assessment,1383
Wakefield,Forecasting,1325
Wakefield,Administrative Functions,1285
Wakefield,Coaching,1285
Wakefield,Presentations,1267
Wakefield,Writing,1239
Wakefield,Resilience,1239
Wakefield,Decision Making,1230
Wakefield,Influencing Skills,1147
Wakefield,Scheduling,1139
Wakefield,Prioritization,1113
Wakefield,Research,1080
Wakefield,Honesty,1044
Wakefield,Governance,1006
Wakefield,Advising,960
Wakefield,Record Keeping,882
Wakefield,Willingness To Learn,876
Wakefield,Accountability,871
Wakefield,Analytical Skills,860
Wakefield,Multitasking,846
Wakefield,Filing,805
Wakefield,Quality Assurance,740
Wakefield,English Language,735
Wakefield,Teamwork,691
Wakefield,Adaptability,688
Wakefield,Literacy,667
Wakefield,Packaging And Labeling,653
Wakefield,Empathy,651
Wakefield,Positivity,645
Wakefield,Motivational Skills,624
Wakefield,Professionalism,611
Wakefield,Negotiation,588
Wakefield,Ability To Meet Deadlines,587
Wakefield,Microsoft Outlook,584
Wakefield,First Aid,515
Wakefield,Coordinating,494
Wakefield,Social Media,483
Wakefield,Loading And Unloading,479
Wakefield,Swimming,473
Wakefield,Microsoft Word,472
Wakefield,Assertiveness,470
Wakefield,Strong Work Ethic,450
Wakefield,Compassion,446
Wakefield,Microsoft PowerPoint,446
Wakefield,Clerical Works,419
Wakefield,Typing,418
Wakefield,Video Conferencing,405
Wakefield,Proactivity,392
Wakefield,Collections,384
Wakefield,Team Leadership,382
Wakefield,Supervision,351
Wakefield,Team Building,336
Wakefield,Patience,333
Wakefield,Rapport Building,314
Wakefield,Cleanliness,303
Wakefield,Energetic,300
Wakefield,People Management,280
Wakefield,Telecommuting,277
Wakefield,Relationship Management,275
Wakefield,Troubleshooting (Problem Solving),257
Wakefield,Safety Assurance,255
Wakefield,Advocacy,242
Wakefield,Spreadsheets,241
Wakefield,Tenacity,235
Wakefield,Creativity,232
Wakefield,Listening Skills,231
Wakefield,Confident Communicator,231
Wakefield,Imagination,228
Wakefield,Collaborative Learning,227
Wakefield,Quick Learning,215
Wakefield,Consulting,211
Wakefield,Word Processing,210
Wakefield,Incident Reporting,207
Wakefield,Report Writing,196
Wakefield,Relationship Building,182
Wakefield,Quality Control,153
Wakefield,Investigation,151
York,Customer Service,18427
York,Communications,13306
York,Management,11279
York,Teaching,10464
York,Sales,6618
York,Leadership,4634
York,Planning,3293
York,Consulting,3237
York,Detail Oriented,3157
York,Operations,2671
York,Self-Motivation,2157
York,Problem Solving,2001
York,Enthusiasm,1858
York,Mentorship,1815
York,Time Management,1699
York,Negotiation,1501
York,Microsoft Office,1452
York,Computer Literacy,1429
York,Calmness Under Pressure,1411
York,Research,1409
York,Mathematics,1396
York,Microsoft Excel,1380
York,Composure,1364
York,Coaching,1360
York,Quality Control,1314
York,Governance,1199
York,Training And Development,1136
York,Innovation,1134
York,Presentations,1067
York,Teamwork,985
York,Influencing Skills,941
York,Administrative Functions,912
York,Interpersonal Communications,899
York,Verbal Communication Skills,899
York,Coordinating,898
York,Writing,876
York,Strong Work Ethic,826
York,Willingness To Learn,758
York,Proactivity,757
York,Literacy,752
York,Microsoft Outlook,732
York,Scheduling,718
York,Microsoft PowerPoint,699
York,Decision Making,690
York,Forecasting,669
York,Ability To Meet Deadlines,659
York,Multitasking,631
York,Report Writing,602
York,People Management,576
York,Positivity,567
York,Budgeting,560
York,Advising,548
York,Professionalism,541
York,Tenacity,499
York,Microsoft Word,496
York,Investigation,477
York,Empathy,445
York,Rapport Building,442
York,First Aid,422
York,Team Leadership,420
York,Information Technology,412
York,Resilience,410
York,Diplomacy,406
York,Honesty,405
York,Prioritization,391
York,Supervision,379
York,Quality Assurance,378
York,Accountability,373
York,Safety Assurance,362
York,English Language,357
York,Persuasive Communication,356
York,Analytical Skills,336
York,Progress Reporting,321
York,Emotional Stability,310
York,Filing,308
York,Team Management,294
York,Collections,291
York,Transformational Leadership,274
York,Friendliness,273
York,Troubleshooting (Problem Solving),272
York,Advocacy,268
York,Social Media,256
York,Spreadsheets,252
York,Packaging And Labeling,238
York,Patience,221
York,Leadership Development,221
York,Clerical Works,204
York,Record Keeping,195
York,Motivational Skills,176
York,Energetic,172
York,Compassion,162
York,Relationship Building,152
York,Communication With Candidates,147
York,Reliability,145
York,Cleanliness,141
York,Quick Learning,140
York,Independent Thinking,140
York,Creativity,136
York,Team Building,135
York,Curiosity,135
York,Customer Service,18427
York,Communications,13306
York,Management,11279
York,Teaching,10464
York,Sales,6618
York,Leadership,4634
York,Planning,3293
York,Consulting,3237
York,Detail Oriented,3157
York,Operations,2671
York,Self-Motivation,2157
York,Problem Solving,2001
York,Enthusiasm,1858
York,Mentorship,1815
York,Time Management,1699
York,Negotiation,1501
York,Microsoft Office,1452
York,Computer Literacy,1429
York,Calmness Under Pressure,1411
York,Research,1409
York,Mathematics,1396
York,Microsoft Excel,1380
York,Composure,1364
York,Coaching,1360
York,Quality Control,1314
York,Governance,1199
York,Training And Development,1136
York,Innovation,1134
York,Presentations,1067
York,Teamwork,985
York,Influencing Skills,941
York,Administrative Functions,912
York,Interpersonal Communications,899
York,Verbal Communication Skills,899
York,Coordinating,898
York,Writing,876
York,Strong Work Ethic,826
York,Willingness To Learn,758
York,Proactivity,757
York,Literacy,752
York,Microsoft Outlook,732
York,Scheduling,718
York,Microsoft PowerPoint,699
York,Decision Making,690
York,Forecasting,669
York,Ability To Meet Deadlines,659
York,Multitasking,631
York,Report Writing,602
York,People Management,576
York,Positivity,567
York,Budgeting,560
York,Advising,548
York,Professionalism,541
York,Tenacity,499
York,Microsoft Word,496
York,Investigation,477
York,Empathy,445
York,Rapport Building,442
York,First Aid,422
York,Team Leadership,420
York,Information Technology,412
York,Resilience,410
York,Diplomacy,406
York,Honesty,405
York,Prioritization,391
York,Supervision,379
York,Quality Assurance,378
York,Accountability,373
York,Safety Assurance,362
York,English Language,357
York,Persuasive Communication,356
York,Analytical Skills,336
York,Progress Reporting,321
York,Emotional Stability,310
York,Filing,308
York,Team Management,294
York,Collections,291
York,Transformational Leadership,274
York,Friendliness,273
York,Troubleshooting (Problem Solving),272
York,Advocacy,268
York,Social Media,256
York,Spreadsheets,252
York,Packaging And Labeling,238
York,Patience,221
York,Leadership Development,221
York,Clerical Works,204
York,Record Keeping,195
York,Motivational Skills,176
York,Energetic,172
York,Compassion,162
York,Relationship Building,152
York,Communication With Candidates,147
York,Reliability,145
York,Cleanliness,141
York,Quick Learning,140
York,Independent Thinking,140
York,Creativity,136
York,Team Building,135
York,Curiosity,135
