LA,Thing,Count
Ryedale,Mergers And Acquisitions,29
Ryedale,Food Technology,25
Ryedale,Manual Handling,24
Scarborough,Personal Care,192
Scarborough,Cooking,183
Scarborough,Electrical Wiring,102
Scarborough,Stock Control,95
Scarborough,Finance,77
Scarborough,Patient Treatment,73
Scarborough,Phone Sales,72
Scarborough,Production Line,61
Scarborough,Accounting,58
Scarborough,Mechanical Engineering,53
Scarborough,Loans,53
Scarborough,Machinery,52
Scarborough,Invoicing,52
Scarborough,Housekeeping,51
Scarborough,Marketing,50
Scarborough,Electrical Engineering,50
Scarborough,Key Performance Indicators (KPIs),49
Scarborough,Restaurant Operation,49
Scarborough,Customer Relationship Building,49
Scarborough,Purchasing,47
Scarborough,Technical Support,46
Scarborough,Meal Planning And Preparation,46
Scarborough,Manicure,44
Scarborough,Three-Phase,43
Scarborough,Gardening,42
Scarborough,AutoCAD,42
Scarborough,Single-Phase Electric Power,41
Scarborough,Autism Spectrum Disorders,41
Scarborough,Medication Administration,40
Scarborough,Food Quality Assurance And Control,39
Scarborough,Food Preparation,39
Scarborough,Oil And Gas,39
Scarborough,Surveying,38
Scarborough,Manufacturing Resource Planning,38
Scarborough,Procurement,38
Scarborough,Microsoft Teams,37
Scarborough,Process Control,37
Scarborough,Hoisting,37
Scarborough,Systems Design,36
Scarborough,Systems Architecture,36
Scarborough,Software Design Documents,36
Scarborough,Programmable Logic Controller Control Panel,36
Scarborough,Manufacturing Operations,36
Scarborough,Electrical System Design,36
Scarborough,Electrical Control Systems,36
Scarborough,Control System Design,36
Scarborough,Computer-Aided Design,36
Scarborough,Atex Directive,36
Scarborough,Financial Statements,35
Scarborough,Auditing,35
Scarborough,International Financial Reporting Standards,34
Scarborough,Corporate Strategy,34
Scarborough,Business Strategies,34
Scarborough,Warehousing,32
Scarborough,Supply Chain,32
Scarborough,Internal Controls,31
Scarborough,Numeracy,30
Scarborough,Plumbing,29
Scarborough,Drawing Interpretation,28
Scarborough,Carpentry,26
Scarborough,Pedicure,26
Scarborough,Service Quality,24
Scarborough,Hand Tools,24
Scarborough,Financial Accounting,23
Scarborough,Business Development,22
Scarborough,Process Improvement,22
Scarborough,Resourcing,22
Scarborough,Material Requirements Planning,22
Scarborough,Cash Handling,21
Scarborough,Mowing,21
Scarborough,Standard Accounting Practices,20
Scarborough,Performance Review,20
Scarborough,Public Relations,20
Scarborough,Painting,19
Scarborough,Maid Services,19
Scarborough,Engineering Drawings,19
Scarborough,Booking (Sales),18
Scarborough,Upselling,18
Scarborough,Information Privacy,18
Scarborough,Financial Controls,17
Scarborough,Alternative Therapies,17
Scarborough,Vehicle Maintenance,16
Scarborough,Procurement Management,16
Scarborough,Customer Relationship Management,16
Scarborough,Family Support,16
Scarborough,Life Skills Development,16
Scarborough,Learning Disabilities,16
Scarborough,Home Health Care,16
Scarborough,Weed Control,16
Scarborough,Pruning,16
Scarborough,Property Maintenance,16
Scarborough,Tiling,15
Scarborough,Data Entry,15
Scarborough,Risk Analysis,15
Scarborough,Dementia,15
Scarborough,Reflexology,15
Scarborough,Sarbanes-Oxley Act (SOX) Compliance,14
Scarborough,Financial Systems,14
Scarborough,Enterprise Resource Planning,14
Scarborough,Control Deficiency Management,14
Selby,Mopping,1245
Selby,Technical Services,685
Selby,Stock Control,335
Selby,Service-Level Agreement,242
Selby,Marketing,208
Selby,Service Quality,164
Selby,Key Performance Indicators (KPIs),107
Selby,Data Entry,90
Selby,Warehousing,86
Selby,Finance,75
Selby,Business Performance Management,67
Selby,Operations Management,66
Selby,Disaster Recovery,66
Selby,Customer Relationship Management,64
Selby,Smoke Detector,64
Selby,Outbound Calls,60
Selby,New Product Development,59
Selby,Quality Management Systems,59
Selby,Field Service Management,56
Selby,Business Continuity Planning,54
Selby,Call Center Experience,52
Selby,Preventive Maintenance,52
Selby,Forklift Truck,51
Selby,Invoicing,51
Selby,Booking (Sales),51
Selby,Communications Systems,51
Selby,Auditing,50
Selby,Business Development,48
Selby,Machinery,47
Selby,Accounting,45
Selby,Electricity,43
Selby,Electronic Engineering,42
Selby,Commissioning,40
Selby,Access Controls,38
Selby,Information Technology Infrastructure Library,37
Selby,Ambulances,37
Selby,Quality Management,35
Selby,Supply Chain,35
Selby,Enterprise Resource Planning,35
Selby,Maintenance Engineering,33
Selby,Business Systems,33
Selby,Fire Alarm Systems,33
Selby,Presentation Skills,32
Selby,Process Improvement,32
Selby,Housekeeping,31
Selby,Procurement,31
Selby,Client Onboarding,31
Selby,Digital Marketing,30
Selby,Surveying,30
Selby,Regional Sales,30
Selby,Medical Devices,30
Selby,Alarm Devices,30
Selby,Risk Analysis,29
Selby,Market Share,29
Selby,Technical Support,29
Selby,Sales Process,29
Selby,Electronic Systems,29
Selby,Purchasing,28
Selby,Operating Systems,28
Selby,Revenue Stream,28
Selby,Production Process,27
Selby,Numeracy,27
Selby,Selling Techniques,27
Selby,Business Process,27
Selby,Manual Handling,26
Selby,SQL (Programming Language),26
Selby,Customer Support,26
Selby,Phone Sales,25
Selby,Project Management,25
Selby,Sales Strategy,25
Selby,Sales Forecasting,25
Selby,Working With Children,24
Selby,Sales Territory Management,24
Selby,Performance Metric,24
Selby,Business Metrics,24
Selby,Microsoft Azure,23
Selby,Agile Methodology,23
Selby,Environmental Monitoring,23
Selby,Market Trend,23
Selby,Integrated Care,23
Selby,Closing (Sales),23
Selby,Technical Documentation,22
Selby,Continuous Improvement Process,22
Selby,Electrical Engineering,21
Selby,Forklift Operation,21
Selby,Change Control,21
Selby,Microsoft Teams,21
Selby,Software Development,21
Selby,Test Equipment,21
Selby,Production Engineering,21
Selby,Stocks (Inventory),20
Selby,SAP Applications,20
Selby,Microsoft SharePoint,20
Selby,Engineering Support,20
Selby,Construction,19
Selby,Electrical Wiring,19
Selby,Manufacturing Processes,19
Selby,Sales Support,19
Selby,Telecommunications,19
Selby,Proofreading,18
Wakefield,Personal Care,13764
Wakefield,Medication Administration,5402
Wakefield,Nursing,4150
Wakefield,Cooking,3921
Wakefield,Finance,3874
Wakefield,Auditing,3331
Wakefield,Autism Spectrum Disorders,3303
Wakefield,Mental Health,3108
Wakefield,Meal Planning And Preparation,3098
Wakefield,Social Support,2920
Wakefield,Learning Disabilities,2839
Wakefield,Midwifery,2820
Wakefield,Application Lifecycle Management,2820
Wakefield,Primary Care,2788
Wakefield,Accounting,2765
Wakefield,Marketing,2506
Wakefield,Online Teaching,2304
Wakefield,Clinical Governance,1925
Wakefield,Life Skills Development,1784
Wakefield,Key Performance Indicators (KPIs),1768
Wakefield,Invoicing,1663
Wakefield,Community Health,1625
Wakefield,Triage,1420
Wakefield,Wound Care,1375
Wakefield,Lesson Planning,1347
Wakefield,Chronic Disease Management,1222
Wakefield,Warehousing,1204
Wakefield,Emergency Response,1178
Wakefield,Workflow Management,1142
Wakefield,Social Integration,1134
Wakefield,Pharmaceuticals,1098
Wakefield,Mac OS,1095
Wakefield,Customer Relationship Management,1052
Wakefield,Health Assessment,973
Wakefield,Business Development,962
Wakefield,Risk Management,960
Wakefield,Information Privacy,924
Wakefield,Risk Analysis,894
Wakefield,Reconciliation,860
Wakefield,Care Planning,839
Wakefield,Presentation Skills,824
Wakefield,Medical Devices,820
Wakefield,Management Accounting,811
Wakefield,Stock Control,809
Wakefield,Care Standards Act 2000,792
Wakefield,Administrative Support,786
Wakefield,Ledgers (Accounting),781
Wakefield,Clinical Practices,757
Wakefield,Electrocardiography,746
Wakefield,Clinical Supervision,746
Wakefield,Financial Statements,734
Wakefield,Phlebotomy,720
Wakefield,Pulmonology,692
Wakefield,Credit Control,690
Wakefield,Chronic Obstructive Pulmonary Disease,657
Wakefield,Asthma,657
Wakefield,Hospital Information Systems,651
Wakefield,Numeracy,645
Wakefield,Booking (Sales),632
Wakefield,Change Management,624
Wakefield,Data Analysis,605
Wakefield,Emergency Nursing,596
Wakefield,Medication Dispensation,588
Wakefield,Regulatory Compliance,586
Wakefield,Electronic Prescription (eRx),581
Wakefield,Agile Methodology,565
Wakefield,Purchasing,558
Wakefield,Dermatology,528
Wakefield,Physical Therapy,525
Wakefield,Selling Techniques,519
Wakefield,Spirometry,496
Wakefield,Cloudflare,494
Wakefield,Clinical Leadership,493
Wakefield,Balance Sheet,476
Wakefield,Procurement,475
Wakefield,Sales Management,461
Wakefield,Data Entry,460
Wakefield,Social Work,455
Wakefield,Surgery,440
Wakefield,Audit Risk,438
Wakefield,Secondary Care,438
Wakefield,Accounts Payable,437
Wakefield,Financial Management,433
Wakefield,Reproductive Health Care,431
Wakefield,Machinery,430
Wakefield,Operations Management,425
Wakefield,New Product Development,420
Wakefield,VAT Returns,417
Wakefield,Infection Control,416
Wakefield,Project Management,415
Wakefield,Amazon Web Services,411
Wakefield,Research Experiences,410
Wakefield,Clinical Surveillance,409
Wakefield,Home Health Care,407
Wakefield,Profit And Loss (P&L) Management,403
Wakefield,Legislation,402
Wakefield,Housekeeping,396
Wakefield,Patient Education And Counseling,395
Wakefield,Acute Care,386
Wakefield,Supply Chain,384
York,Marketing,2782
York,Finance,2773
York,Construction,2725
York,Accounting,2091
York,Financial Services,1896
York,Business Development,1675
York,Procurement,1550
York,Backlogs,1519
York,Operations Management,1499
York,Warehousing,1468
York,Maintenance Engineering,1327
York,Endoscopy,1316
York,Physical Therapy,1309
York,Surgery,1296
York,Microsoft Teams,1254
York,Resourcing,1234
York,Invoicing,1201
York,Subcontracting,1151
York,Risk Analysis,1135
York,Mechanical Engineering,1126
York,Nursing,1108
York,Agile Methodology,1086
York,Key Performance Indicators (KPIs),1063
York,Auditing,1040
York,Numeracy,974
York,Field Service Management,926
York,Sales Engineering,912
York,Building Services Engineering,907
York,Aruba (Network Management Software),887
York,Tourism,881
York,Microsoft Azure,880
York,Fitness Training,880
York,Automotive Engineering,880
York,AutoCAD,867
York,Patient Safety,844
York,SQL (Programming Language),842
York,Contract Management,818
York,Civil Engineering,798
York,Purchasing,785
York,Orthopedics,774
York,Customer Relationship Management,764
York,Radiography,762
York,Plumbing,743
York,Sales Management,705
York,Project Management,676
York,SAP Applications,657
York,Automotive Industry,646
York,Stakeholder Management,639
York,Geotechnical Engineering,637
York,JavaScript (Programming Language),631
York,Radiology,617
York,Autodesk Revit,597
York,eClinicalWorks (ECW),593
York,Automation,592
York,Data Analysis,574
York,Staff Management,572
York,Supply Chain,572
York,Quantity Surveying,568
York,Reliability Availability Maintainability And Safety Software,564
York,Magnetic Resonance Imaging,552
York,Laminar Flow,547
York,Patient Treatment,532
York,Environment Health And Safety,529
York,Service Improvement,523
York,Oncology,515
York,Cost Control,495
York,C# (Programming Language),492
York,Administrative Support,481
York,Service Improvement Planning,478
York,Carpentry,471
York,Booking (Sales),469
York,Painting,466
York,Machinery,451
York,Technical Support,445
York,Cold Calling,434
York,.NET Framework,431
York,Business To Business,421
York,Presentation Skills,414
York,Cascading Style Sheets (CSS),405
York,Modular Building,402
York,Scrum (Software Development),401
York,HVAC,395
York,Intensive Care Unit,393
York,Cath Lab,393
York,Selling Techniques,390
York,Linux,380
York,New Product Development,372
York,Adobe Photoshop,372
York,Forklift Truck,372
York,DevOps,368
York,Software Development,366
York,Service Quality,365
York,Amazon Web Services,360
York,Software Engineering,360
York,Java (Programming Language),359
York,Application Programming Interface (API),354
York,Operating Room (OR),351
York,Python (Programming Language),351
York,Account Management,351
York,Change Management,343
York,Marketing,2782
York,Finance,2773
York,Construction,2725
York,Accounting,2091
York,Financial Services,1896
York,Business Development,1675
York,Procurement,1550
York,Backlogs,1519
York,Operations Management,1499
York,Warehousing,1468
York,Maintenance Engineering,1327
York,Endoscopy,1316
York,Physical Therapy,1309
York,Surgery,1296
York,Microsoft Teams,1254
York,Resourcing,1234
York,Invoicing,1201
York,Subcontracting,1151
York,Risk Analysis,1135
York,Mechanical Engineering,1126
York,Nursing,1108
York,Agile Methodology,1086
York,Key Performance Indicators (KPIs),1063
York,Auditing,1040
York,Numeracy,974
York,Field Service Management,926
York,Sales Engineering,912
York,Building Services Engineering,907
York,Aruba (Network Management Software),887
York,Tourism,881
York,Microsoft Azure,880
York,Fitness Training,880
York,Automotive Engineering,880
York,AutoCAD,867
York,Patient Safety,844
York,SQL (Programming Language),842
York,Contract Management,818
York,Civil Engineering,798
York,Purchasing,785
York,Orthopedics,774
York,Customer Relationship Management,764
York,Radiography,762
York,Plumbing,743
York,Sales Management,705
York,Project Management,676
York,SAP Applications,657
York,Automotive Industry,646
York,Stakeholder Management,639
York,Geotechnical Engineering,637
York,JavaScript (Programming Language),631
York,Radiology,617
York,Autodesk Revit,597
York,eClinicalWorks (ECW),593
York,Automation,592
York,Data Analysis,574
York,Staff Management,572
York,Supply Chain,572
York,Quantity Surveying,568
York,Reliability Availability Maintainability And Safety Software,564
York,Magnetic Resonance Imaging,552
York,Laminar Flow,547
York,Patient Treatment,532
York,Environment Health And Safety,529
York,Service Improvement,523
York,Oncology,515
York,Cost Control,495
York,C# (Programming Language),492
York,Administrative Support,481
York,Service Improvement Planning,478
York,Carpentry,471
York,Booking (Sales),469
York,Painting,466
York,Machinery,451
York,Technical Support,445
York,Cold Calling,434
York,.NET Framework,431
York,Business To Business,421
York,Presentation Skills,414
York,Cascading Style Sheets (CSS),405
York,Modular Building,402
York,Scrum (Software Development),401
York,HVAC,395
York,Intensive Care Unit,393
York,Cath Lab,393
York,Selling Techniques,390
York,Linux,380
York,New Product Development,372
York,Adobe Photoshop,372
York,Forklift Truck,372
York,DevOps,368
York,Software Development,366
York,Service Quality,365
York,Amazon Web Services,360
York,Software Engineering,360
York,Java (Programming Language),359
York,Application Programming Interface (API),354
York,Operating Room (OR),351
York,Python (Programming Language),351
York,Account Management,351
York,Change Management,343
